"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 10:00","2021","01","25","10:00","-20.2","","-22.7","","80","","0.0","","12","","11","","","","93.86","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 11:00","2021","01","25","11:00","-19.7","","-22.6","","78","","0.0","","11","","12","","","","93.88","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 12:00","2021","01","25","12:00","-19.3","","-21.9","","80","","0.0","","13","","13","","","","93.87","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 13:00","2021","01","25","13:00","-18.9","","-21.7","","78","","0.0","","11","","12","","","","93.85","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 14:00","2021","01","25","14:00","-18.5","","-21.7","","76","","0.0","","12","","12","","","","93.85","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 15:00","2021","01","25","15:00","-18.8","","-22.4","","73","","0.0","","11","","12","","","","93.84","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 16:00","2021","01","25","16:00","-18.6","","-22.2","","73","","0.0","","12","","12","","","","93.86","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 17:00","2021","01","25","17:00","-18.3","","-22.0","","73","","0.0","","12","","11","","","","93.86","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 18:00","2021","01","25","18:00","-17.9","","-21.6","","73","","0.0","","13","","11","","","","93.83","","","","-25","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 19:00","2021","01","25","19:00","-18.0","","-21.5","","74","","0.0","","13","","13","","","","93.81","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 20:00","2021","01","25","20:00","-17.5","","-21.1","","73","","0.0","","13","","10","","","","93.78","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 21:00","2021","01","25","21:00","-17.0","","-20.4","","74","","0.0","","14","","17","","","","93.78","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 22:00","2021","01","25","22:00","-18.1","","-21.8","","73","","0.0","","16","","20","","","","93.76","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-25 23:00","2021","01","25","23:00","-18.8","","-22.3","","74","","0.0","","13","","22","","","","93.73","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 00:00","2021","01","26","00:00","-19.0","","-22.2","","76","","0.0","","13","","18","","","","93.71","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 01:00","2021","01","26","01:00","-19.5","","-22.8","","75","","0.0","","14","","18","","","","93.68","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 02:00","2021","01","26","02:00","-19.9","","-23.4","","73","","0.0","","14","","16","","","","93.66","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 03:00","2021","01","26","03:00","-20.0","","-23.5","","73","","0.0","","13","","16","","","","93.64","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 04:00","2021","01","26","04:00","-20.1","","-23.8","","72","","0.0","","14","","16","","","","93.61","","","","-30","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 05:00","2021","01","26","05:00","-19.9","","-23.4","","73","","0.0","","13","","13","","","","93.60","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 06:00","2021","01","26","06:00","-19.6","","-23.2","","73","","0.0","","13","","16","","","","93.56","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 07:00","2021","01","26","07:00","-20.0","","-23.4","","74","","0.2","","13","","16","","","","93.53","","","","-29","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 08:00","2021","01","26","08:00","-19.6","","-23.1","","73","","0.0","","13","","12","","","","93.52","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 09:00","2021","01","26","09:00","-19.2","","-23.0","","72","","0.0","","14","","15","","","","93.50","","","","-28","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 10:00","2021","01","26","10:00","-18.8","","-22.6","","72","","0.0","","14","","13","","","","93.52","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 11:00","2021","01","26","11:00","-18.3","","-22.3","","71","","0.0","","14","","14","","","","93.52","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 12:00","2021","01","26","12:00","-17.7","","-21.7","","71","","0.0","","14","","16","","","","93.48","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 13:00","2021","01","26","13:00","-17.2","","-21.3","","70","","0.0","","14","","16","","","","93.45","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 14:00","2021","01","26","14:00","-16.6","","-20.7","","71","","0.0","","15","","11","","","","93.44","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 15:00","2021","01","26","15:00","-16.2","","-20.3","","71","","0.0","","12","","10","","","","93.44","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 16:00","2021","01","26","16:00","-16.0","","-19.9","","72","","0.0","","10","","10","","","","93.46","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 17:00","2021","01","26","17:00","-16.4","","-19.5","","77","","0.0","","15","","13","","","","93.49","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 18:00","2021","01","26","18:00","-16.4","","-19.8","","75","","0.0","","13","","9","","","","93.51","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 19:00","2021","01","26","19:00","-16.3","","-19.9","","74","","0.0","","13","","11","","","","93.50","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 20:00","2021","01","26","20:00","-16.2","","-19.5","","76","","0.0","","12","","10","","","","93.49","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 21:00","2021","01","26","21:00","-16.0","","-19.1","","78","","0.0","","13","","13","","","","93.49","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 22:00","2021","01","26","22:00","-15.8","","-18.9","","77","","0.0","","13","","11","","","","93.50","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-26 23:00","2021","01","26","23:00","-15.8","","-19.0","","76","","0.0","","12","","11","","","","93.51","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 00:00","2021","01","27","00:00","-15.9","","-18.6","","80","","0.0","","9","","9","","","","93.50","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 01:00","2021","01","27","01:00","-16.1","","-18.9","","79","","0.0","","8","","8","","","","93.56","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 02:00","2021","01","27","02:00","-16.2","","-19.0","","79","","0.0","","6","","9","","","","93.56","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 03:00","2021","01","27","03:00","-16.4","","-18.4","","84","","0.0","","8","","8","","","","93.59","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 04:00","2021","01","27","04:00","-16.3","","-18.2","","85","","0.0","","6","","8","","","","93.60","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 05:00","2021","01","27","05:00","-16.2","","-18.0","","86","","0.0","","5","","7","","","","93.61","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 06:00","2021","01","27","06:00","-16.3","","-18.3","","85","","0.0","","6","","8","","","","93.60","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 07:00","2021","01","27","07:00","-16.2","","-18.1","","85","","0.0","","5","","5","","","","93.65","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 08:00","2021","01","27","08:00","-16.2","","-18.2","","84","","0.0","","5","","6","","","","93.61","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 09:00","2021","01","27","09:00","-16.1","","-18.2","","84","","0.0","","7","","6","","","","93.62","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 10:00","2021","01","27","10:00","-16.0","","-18.4","","82","","0.0","","6","","10","","","","93.62","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 11:00","2021","01","27","11:00","-15.6","","-18.3","","80","","0.0","","8","","10","","","","93.63","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 12:00","2021","01","27","12:00","-15.2","","-18.2","","78","","0.2","","7","","9","","","","93.63","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 13:00","2021","01","27","13:00","-15.1","","-18.0","","78","","0.0","","5","","9","","","","93.56","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 14:00","2021","01","27","14:00","-15.3","","-18.2","","78","","0.0","","4","","11","","","","93.52","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 15:00","2021","01","27","15:00","-16.0","","-19.0","","77","","0.0","","5","","12","","","","93.52","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 16:00","2021","01","27","16:00","-16.2","","-18.8","","80","","0.3","","4","","10","","","","93.54","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 17:00","2021","01","27","17:00","-16.4","","-19.1","","80","","0.2","","5","","11","","","","93.56","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 18:00","2021","01","27","18:00","-16.5","","-19.0","","81","","0.2","","6","","9","","","","93.58","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 19:00","2021","01","27","19:00","-16.5","","-18.9","","81","","0.3","","7","","7","","","","93.57","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 20:00","2021","01","27","20:00","-16.4","","-18.9","","81","","0.3","","8","","6","","","","93.57","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 21:00","2021","01","27","21:00","-16.5","","-19.0","","81","","0.3","","6","","6","","","","93.55","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 22:00","2021","01","27","22:00","-16.7","","-19.2","","81","","0.2","","7","","5","","","","93.56","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-27 23:00","2021","01","27","23:00","-17.0","","-19.5","","81","","0.0","","6","","3","","","","93.60","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 00:00","2021","01","28","00:00","-18.0","","-20.1","","83","","0.0","","4","","2","","","","93.61","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 01:00","2021","01","28","01:00","-19.9","","-21.9","","84","","0.0","","9","","2","","","","93.60","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 02:00","2021","01","28","02:00","-19.5","","-21.6","","83","","0.0","","32","","6","","","","93.62","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 03:00","2021","01","28","03:00","-22.1","","-24.6","","81","","0.0","","28","","3","","","","93.67","","","","-25","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 04:00","2021","01","28","04:00","-22.1","","-24.4","","81","","0.0","","31","","2","","","","93.71","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 05:00","2021","01","28","05:00","-21.7","","-24.1","","81","","0.0","","27","","4","","","","93.70","","","","-25","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 06:00","2021","01","28","06:00","-20.9","","-23.3","","81","","0.2","","28","","7","","","","93.72","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 07:00","2021","01","28","07:00","-23.0","","-25.6","","79","","0.0","","23","","4","","","","93.75","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 08:00","2021","01","28","08:00","-22.8","","-25.2","","81","","0.0","","27","","1","","","","93.75","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 09:00","2021","01","28","09:00","-21.0","","-23.4","","81","","0.0","","30","","4","","","","93.73","","","","-25","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 10:00","2021","01","28","10:00","-19.5","","-22.1","","80","","0.0","","31","","5","","","","93.76","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 11:00","2021","01","28","11:00","-18.2","","-20.8","","80","","0.0","","21","","4","","","","93.81","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 12:00","2021","01","28","12:00","-16.5","","-19.1","","80","","0.0","","20","","1","","","","93.79","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 13:00","2021","01","28","13:00","-15.8","","-19.1","","76","","0.0","","35","","3","","","","93.70","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 14:00","2021","01","28","14:00","-15.1","","-19.9","","67","","0.0","","20","","3","","","","93.66","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 15:00","2021","01","28","15:00","-15.3","","-20.1","","67","","0.0","","0","","1","","","","93.66","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 16:00","2021","01","28","16:00","-15.3","","-19.3","","71","","0.0","","7","","1","","","","93.65","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 17:00","2021","01","28","17:00","-16.9","","-20.0","","77","","0.0","","5","","4","","","","93.63","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 18:00","2021","01","28","18:00","-17.7","","-20.4","","79","","0.0","","10","","1","","","","93.64","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 19:00","2021","01","28","19:00","-17.2","","-19.8","","80","","0.0","","10","","2","","","","93.60","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 20:00","2021","01","28","20:00","-17.9","","-20.3","","81","","0.0","","9","","3","","","","93.53","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 21:00","2021","01","28","21:00","-19.1","","-21.3","","83","","0.0","","0","","1","","","","93.53","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 22:00","2021","01","28","22:00","-20.1","","-22.7","","80","","0.0","","24","","6","","","","93.49","","","","-25","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-28 23:00","2021","01","28","23:00","-19.7","","-21.5","","85","","0.0","","","","0","","","","93.44","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 00:00","2021","01","29","00:00","-20.8","","-22.9","","83","","0.0","","23","","4","","","","93.42","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 01:00","2021","01","29","01:00","-21.0","","-23.5","","80","","0.0","","23","","3","","","","93.37","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 02:00","2021","01","29","02:00","-21.5","","-23.7","","82","","0.0","","23","","3","","","","93.33","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 03:00","2021","01","29","03:00","-21.0","","-23.1","","83","","0.0","","","","0","","","","93.28","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 04:00","2021","01","29","04:00","-21.8","","-24.0","","82","","0.0","","25","","2","","","","93.24","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 05:00","2021","01","29","05:00","-21.6","","-23.8","","82","","0.0","","26","","3","","","","93.24","","","","-24","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 06:00","2021","01","29","06:00","-21.9","","-24.3","","81","","0.0","","21","","4","","","","93.22","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 07:00","2021","01","29","07:00","-22.0","","-24.5","","80","","0.0","","23","","6","","","","93.20","","","","-27","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 08:00","2021","01","29","08:00","-22.1","","-24.6","","81","","0.0","","24","","4","","","","93.17","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 09:00","2021","01","29","09:00","-21.9","","-24.5","","80","","0.0","","22","","4","","","","93.16","","","","-26","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 10:00","2021","01","29","10:00","-19.3","","-21.9","","79","","0.0","","24","","5","","","","93.16","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 11:00","2021","01","29","11:00","-17.7","","-20.4","","80","","0.0","","22","","6","","","","93.15","","","","-22","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 12:00","2021","01","29","12:00","-14.9","","-18.3","","75","","0.0","","20","","5","","","","93.09","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 13:00","2021","01","29","13:00","-13.7","","-17.6","","72","","0.0","","18","","8","","","","93.03","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 14:00","2021","01","29","14:00","-12.5","","-17.0","","69","","0.0","","19","","7","","","","93.01","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 15:00","2021","01","29","15:00","-12.5","","-17.2","","68","","0.0","","19","","8","","","","93.00","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 16:00","2021","01","29","16:00","-11.3","","-16.4","","66","","0.0","","24","","2","","","","93.03","","","","-13","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 17:00","2021","01","29","17:00","-14.7","","-17.9","","77","","0.0","","20","","4","","","","93.06","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 18:00","2021","01","29","18:00","-16.3","","-18.8","","81","","0.0","","13","","7","","","","93.06","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 19:00","2021","01","29","19:00","-15.9","","-18.3","","82","","0.0","","10","","8","","","","93.07","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 20:00","2021","01","29","20:00","-16.7","","-18.6","","85","","0.0","","10","","4","","","","93.09","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 21:00","2021","01","29","21:00","-15.7","","-17.5","","86","","0.0","","16","","3","","","","93.09","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 22:00","2021","01","29","22:00","-15.9","","-17.9","","85","","0.0","","11","","6","","","","93.08","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-29 23:00","2021","01","29","23:00","-16.3","","-18.3","","84","","0.0","","11","","6","","","","93.10","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 00:00","2021","01","30","00:00","-16.2","","-18.3","","83","","0.0","","8","","6","","","","93.11","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 01:00","2021","01","30","01:00","-16.1","","-18.5","","82","","0.0","","8","","6","","","","93.11","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 02:00","2021","01","30","02:00","-16.9","","-19.3","","82","","0.0","","7","","8","","","","93.13","","","","-23","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 03:00","2021","01","30","03:00","-17.4","","-19.6","","83","","0.0","","6","","3","","","","93.15","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 04:00","2021","01","30","04:00","-18.0","","-20.1","","84","","0.0","","0","","1","","","","93.18","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 05:00","2021","01","30","05:00","-17.3","","-19.5","","83","","0.0","","5","","4","","","","93.22","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 06:00","2021","01","30","06:00","-16.3","","-18.5","","83","","0.0","","","","0","","","","93.29","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 07:00","2021","01","30","07:00","-14.9","","-17.1","","83","","0.0","","26","","2","","","","93.34","","","","-16","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 08:00","2021","01","30","08:00","-14.6","","-17.0","","82","","0.0","","7","","1","","","","93.38","","","","-15","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 09:00","2021","01","30","09:00","-13.9","","-16.2","","83","","0.0","","6","","1","","","","93.43","","","","-15","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 10:00","2021","01","30","10:00","-14.0","","-16.7","","80","","0.0","","8","","2","","","","93.48","","","","-15","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 11:00","2021","01","30","11:00","-12.6","","-15.8","","77","","0.0","","15","","3","","","","93.52","","","","-15","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 12:00","2021","01","30","12:00","-9.6","","-13.5","","73","","0.0","","","","0","","","","93.52","","","","","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 13:00","2021","01","30","13:00","-8.6","","-14.5","","63","","0.0","","20","","4","","","","93.52","","","","-11","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 14:00","2021","01","30","14:00","-5.8","","-13.7","","54","","0.0","","0","","1","","","","93.54","","","","-6","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 15:00","2021","01","30","15:00","-7.8","","-14.1","","60","","0.0","","14","","5","","","","93.56","","","","-10","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 16:00","2021","01","30","16:00","-8.9","","-14.5","","64","","0.0","","16","","4","","","","93.61","","","","-11","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 17:00","2021","01","30","17:00","-10.4","","-14.7","","70","","0.0","","11","","7","","","","93.65","","","","-14","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 18:00","2021","01","30","18:00","-13.1","","-16.4","","76","","0.0","","10","","8","","","","93.68","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 19:00","2021","01","30","19:00","-14.2","","-16.6","","82","","0.0","","16","","6","","","","93.68","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 20:00","2021","01","30","20:00","-13.9","","-16.9","","78","","0.0","","14","","8","","","","93.72","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 21:00","2021","01","30","21:00","-14.8","","-17.8","","78","","0.0","","14","","8","","","","93.72","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 22:00","2021","01","30","22:00","-15.0","","-18.1","","77","","0.0","","14","","8","","","","93.71","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-30 23:00","2021","01","30","23:00","-16.0","","-18.1","","83","","0.0","","19","","3","","","","93.72","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 00:00","2021","01","31","00:00","-15.4","","-17.9","","81","","0.0","","10","","6","","","","93.70","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 01:00","2021","01","31","01:00","-15.8","","-18.1","","82","","0.0","","7","","5","","","","93.72","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 02:00","2021","01","31","02:00","-16.5","","-18.9","","82","","0.0","","7","","5","","","","93.72","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 03:00","2021","01","31","03:00","-17.1","","-19.6","","81","","0.0","","7","","2","","","","93.75","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 04:00","2021","01","31","04:00","-16.9","","-19.0","","84","","0.0","","7","","4","","","","93.77","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 05:00","2021","01","31","05:00","-17.6","","-20.0","","82","","0.0","","10","","2","","","","93.76","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 06:00","2021","01","31","06:00","-17.7","","-20.0","","82","","0.0","","7","","4","","","","93.75","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 07:00","2021","01","31","07:00","-18.0","","-20.1","","83","","0.0","","36","","4","","","","93.77","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 08:00","2021","01","31","08:00","-18.4","","-20.4","","84","","0.0","","4","","3","","","","93.76","","","","-21","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 09:00","2021","01","31","09:00","-18.4","","-20.6","","83","","0.0","","8","","2","","","","93.80","","","","-20","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 10:00","2021","01","31","10:00","-15.9","","-18.9","","78","","0.0","","36","","2","","","","93.78","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 11:00","2021","01","31","11:00","-14.0","","-18.8","","67","","0.0","","20","","4","","","","93.80","","","","-17","","NA"
